Isocrate,Solero,Brocante,azienda,SOLISR48O27A707A,Monfalcone,Viale San Marco,49393094628
Raffaele,Frisenna,Istanbul kebab e pizza,azienda,FRSRAA69V27L061L,San giorgio di nogaro,Via Roma,45377343320
Basileo,Naty,Osteria da beato,azienda,NAABAL47O25N690H,Chiopris,Via della Concordia,22190322188
Federico,Nanni,Cobe srl,azienda,NAAFEE27B32P041D,Villesse,Localita Maranuz,41685727407
Cristiano,Figliolia,A le patrie dal friul,azienda,FIICRO73I16D947A,Campoformido,Largo Municipio,19561653596
Niso,Jalal,Fun@food srl,azienda,JAANIO51M22B989G,Zoppola,Via Risera,46969918105
Ravaldo,Manigrasso,Bevitu alc,azienda,MASRAO04D25H422C,Udine,Viale Palmanova,95708103624
Danubio,Gravina,La genzianella,azienda,GRIDAI71X20G327R,Aviano,Piazzale della Puppa Piancavallo,38923646943
Romando,Sillavi,El gato negro,azienda,SILROD86R00Z094E,Maniago,Via Pordenone,18395960776
Divio,Dinoi,Ristorante pizzeria friuli,azienda,DIODIO18W35G745M,Cervignano del friuli,Via Udine,30939417253
Orienzo,Piccinni,Bar da laura,azienda,PIIORR18W33Z686B,Cividale del friuli,Piazza Foro Giulio Cesare,57065076779
Maggiore,Bonsegna,Campiello della vela,azienda,BOGMAG27B19K685R,Grado,Via Aquileia,12885098422
Empedocle,Mihaylova,Le bistrot bar & cucina casalinga,azienda,MIOEME14X11K329E,Cavazzo carnico,Via Cavazzo Carnico,97961854902
Mondo,Crimaldi,Mr crowley,azienda,CRIMOO03P10B297U,Trieste,Via Pieta,20549407181
Purifico,Antoszewska,Solopescefresco,azienda,ANSPUR60W00U650N,Udine,Via Croce Benedetto,19655904356
Orieldo,Krasnici,Felix srl,azienda,KRRORI06E04M427L,Trieste,Via Udine A,52787377269
Roco,Di cillo,Cobe srl,azienda,DICROO51P09Q343T,Gradisca disonzo,Via Venuti,70970220573
Filoreto,Guglielmo,Pi greco sas di konstadinos papalexis & c,azienda,GUUFIL02B37T319O,Trieste,Via Valdirivo A,79948521971
Affortunato,Mascialino,Pivi & vu snc di pividore andrea e vuerich andrea,azienda,MASAFA67H24I978U,Udine,Viale Bassi Gio Batta,26503324349
Alido,Mazzarelli,Samurai sushi,azienda,MAZALL80Q12G564T,Roveredo in piano,Via Pionieri dell Aria,33924635007
Aristeo,De liguori,Piovan cesare mario,azienda,DEIARI07B16L096K,Casarsa della delizia,Via xiv Maggio,74959956458
Liberale,Genovesi,Mansi a e g srl,azienda,GEOLIA36D24H375T,Moimacco,Via Nazionale,79024542737
Olvido,Fonto,Balkan express di stojanovic milana,azienda,FOOOLL90J00Z997B,Doberdã’ del lago,Frazione Devetachi,60826381600
Amatore,Carico,Trattoria da otello,azienda,CACAMA55B00O897V,Latisana,Via Volton,57237351701
Delindo,Lecciso,Alimentari felix,azienda,LECDEI89B03X276N,Trieste,Piazza Garibaldi Giuseppe C,35482446551
Morello,Cesano,Sovrano & sina snc di sovrano enrico & c,azienda,CESMOR29K01J884F,Tolmezzo,Via Chiamue,15340825881
Comunardo,Bisconti,Abusharar karam mahmoud mohamm,azienda,BIOCOO12U23D311X,Azzano decimo,Via Boito Arrigo,05270695159
Giosuè,Micella,Milos marco,azienda,MICGII46X14O138Z,Trieste,Via della Ginnastica,61153491114
Azzurrino,Giovannini,Baronesse tacco di thun hohenstein teresa,azienda,GINAZZ47C02Y655X,San floriano del collio,Via Castello,40500284814
Radamesse,Enza,Valu societa a responsabilita limitata semplificata,azienda,ENNRAA05R08P680E,Trieste,Via di Torrebianca,65832361134
Enzio,Calaj,Taiji food snc di zheng junling & c,azienda,CAJENI93A29O515R,Aviano,Via Giovanni xiii,37742943238
Elso,Astoricchio,La malga del piussi,azienda,ASCELO31I06Q258A,Chiusaforte,Sp,78654492093
Fidalmino,Ragosta,Trattoria al fontanon,azienda,RAAFII24L25W434N,Chiusaforte,,64188898365
Gagliano,Deronzo,Ristoro agrituristico la palote,azienda,DEOGAA64M23L600I,Forni di sotto,Zona Industriale Artigianale,69179246622
Maino,Arciprete,Ristorante la fueo,azienda,ARTMAA36F24T336F,Rigolato,Frazione Valpicetto,79872597956
Pino,Cannizzo,Ciseriisristorante,azienda,CAZPIO23H06T182A,Tarcento,Via Sottocolleverzan Tarcento Ud,67297746034
Levio,Risi,Losteria del giorg,azienda,RIILEO49L23A573T,Tarcento,Via Giuseppe Mazzini,34764903000
Olderigio,Fait,Bar trattoria montecarlo,azienda,FAIOLI48S06J701S,Taipana,Frazione Montemaggiore Montemaggiore,96895572644
Anelusco,Eutizi,Baita al botton doro,azienda,EUUANC92W01C670P,Resia,Localit Lischiazze,49376944003
Defendi,Grattagliano,"Osteria con cucina ""la poze""",azienda,GRADEI51N00X965B,Forni di sotto,Via Baselia,70464130329
Cordelio,Cramis,Wulfenia da livio,azienda,CRICOL99F30A306K,Pontebba,Passo Pramollo,00068336677
Guerrino,Bisci,Preone,azienda,BIIGUR16Q34N120Q,Preone,Strada Provinciale Preone Bivio,01942247928
Manno,Popova,Baita pignau,azienda,POOMAN83I39V168C,Sutrio,Sp,69617530028
Lidano,Aboulouafa,Melissa alba,azienda,ABALIA38W32J743X,Taipana,Frazione Prossenicco,52441823688
Delino,Santino,Trattoria alla frasca,azienda,SANDEN71M22U934M,Palazzolo dello stella,Via Roma,56835993470
Corinto,Vallone,Osteria caffe dolce sale,azienda,VALCOO98C37H201R,Porcia,Corso Lino Zanussi,84606695415
Aldisio,Magtibay,Note di gusto,azienda,MAGALS74A27R739A,Martignacco,Via Spilimbergo,52124312681
Ellio,Gadiaga,Bar trattoria pizzeria quick,azienda,GAIELL21K24A194Q,Osoppo,Via Giacomo Matteotti,42306305584
Fedrigo,Lefonso,Bastian contrari,azienda,LENFEG70B24F305R,Gemona del friuli,Via Cavour,86570023338
Eleonoro,Dattoma,Ristorantino da issa,azienda,D ELN25D12R045E,Cavasso nuovo,Piazza Vittorio Emanuele,22935262564
Madio,Saveriano,Osteria con cucina rosa di cret,azienda,SAOMAI14H29C109V,Enemonzo,Via Nazionale,57916582572
Parmenio,Raimondo,La cambusa,azienda,RADPAR15N30G796U,Grado,Piazza Duca D Aosta,65455102209
Giovannino,Passarelli,Vecchie glorie,azienda,PASGII55F25E539D,Trieste,Via dell Istria,47249711100
Alearco,Laudizi,Il limite schianchi food,azienda,LAZALO89U19D772P,Cormons,Viale Friuli,12018144850
Regolino,Caprino,Trattoria caprese,azienda,CANREI34F20Y124U,Trieste,Piazza della Bora,91149482705
Bartolino,Mignone,Alla regione,azienda,MIGBAO92U01Q991U,Udine,Via Lumignacco,06623726035
Fidia,Nuzzone,Carpacceria goretti,azienda,NUUFIA99Y22J490B,Porcia,Via delle Acque,88711049782
Ruello,Blasi,Al sentiron,azienda,BLLRUE94L15S242F,Prata di pordenone,Via San Simone Prata di Sopra,41616779471
Prisco,Salvarosa,Fish house,azienda,SASPRI87N03V376D,Duino,Ss,38313427264
Enedino,Lorenzetti,Caneo,azienda,LORENN51U33A148P,Grado,Strada del Caneo,78793717012
Croce,Martella,Al rap di ue,azienda,MALCRE48U12E706I,Gorizia,Via delle Monache,73823609560
Alighieri,Cinque,Al gan,azienda,CIUALL65R01X436F,Comeglians,Frazione Tualis,47920809004
Ovilio,Delliponti,Al bistro bar & ristoro,azienda,DELOVV89K38A857F,San giorgio della richinvelda,Via Richinvelda,49450409392
Conone,Corales,Hosteria agli orfanelli,azienda,COACON13E19I465D,Trieste,Via Pozzo di Crosada,42776359878
Rubens,Marcellini,Braceria da renato,azienda,MAIRUS80C35F031U,Ovaro,Via Guart di Luincis Luincis,50350808072
Esperino,Mondoni,Osteria con cucina da tinat,azienda,MOOESE07C26V890H,Nimis,Via Cloz,63973389273
Aurelio,Biasi,Lagrifattoria bessega,azienda,BIAAUR16U18H486Z,Caneva,Via Col de Fer,70847478439
Ferrarino,Ciocca,Osteria porcodiavolo,azienda,CIAFEE42R03N575M,Staranzano,Via Vittorio Veneto Dobbia,77279713645
Meschino,Iatta,Cantina mariachi,azienda,IATMEC75D07B260Q,Martignacco,Via Antonio Bardelli,16335826503
Alvario,Mazzariello,La cucina di gemma,azienda,MAZALA67T37G172W,Pordenone,Viale Venezia,94939415964
Oldino,Scotti,Pineta beach,azienda,SCOOLO56C15G660O,Grado,Viale dell Orione,72282556191
Geo,Jeyakumar,Osteria rive grande,azienda,JEYGEO12Y31C370J,Gemona del friuli,Via Liruti,93987356821
Rofillo,Caramia,Trattoria al granso,azienda,CARROF03P02J957C,Monfalcone,Via Callisto Cosulich,76344100822
Richelmo,Aboulouafa,Ottosedici,azienda,ABBRIH62Q10G563E,Trieste,Via Vittorio Locchi,44704108989
Nevilio,Annesi,Al cacciatore,azienda,ANSNEV75E39K838G,Palazzolo dello stella,Casale Paludo Sinistra,11781639110
Eliso,Carluccio,Il grop,azienda,CAAELI49R39D567O,Ovaro,Via Vidrina di Chialina,94712822755
Cavallotti,Dattoma,Al teston,azienda,D TCAI34N06Z606O,Pordenone,Vicolo delle Mura,76567586458
Donello,Cobuzzi,Al tempo perso,azienda,COZDOL64A07C387H,Trieste,Via Giovanni Boccaccio,56674640379
Ottavio,Mortella,Frascje di spesse,azienda,MOLOTT98Z00T315H,Cividale del friuli,Via Cormons,98123316271
Evasio,Marinucci,Al folador,azienda,MANEVI82X00Z016Q,San giovanni al natisone,Via iv Novembre Villanova dello Judrio,60924366029
Deotiaiuti,Pagliara,Rainbowsapori alla piastra,azienda,PAADET69I22L821L,Cervignano del friuli,Via San Marco,45309929040
Mariuccio,Zanatta,Daily bar,azienda,ZAAMAI79J04U886N,Lignano sabbiadoro,Via Raggio dei Canestrei Lignano Pineta,49408396949
Gianmauro,Denes,Il mulin di marchet,azienda,DESGIN39O36I642X,Mereto di tomba,Via Caterina Percoto Pantianicco,53656705601
Enzo,Mastria,Alla posta anduins,azienda,MARENZ48W16Y992I,Vito dasio,Piazza Municipio Anduins,49084554781
Parmenio,Vinetot,I primi due,azienda,VIOPAI52I39C825F,Buja,Piazzetta Ganzitti,50206848688
Medardo,Bufano,Ristorante aghegole,azienda,BUFMEO09W34L214V,Gemona del friuli,Via San Biagio,25467759820
Adio,Dalessandro,Osteria e dintorni,azienda,D NADI77I07B655M,Artegna,Via Nazionale,06179013865
Marinuccio,Diallo,Osteria vinars,azienda,DIIMAO21C31R133S,Medea,Corso Friuli,10417606684
Ardengo,Galiulo,Terrazza ausoniaristorante miglia zero,azienda,GAUARG25N27L302G,Trieste,Riva Traiana,77688441380
Romeo,Mata,Il platina,azienda,MAAROE06E10G725O,San daniele del friuli,Via Camillo Benso Conte di Cavour,90332833242
Querino,Micu,38 parallelo,azienda,MIUQUU28A18Z223U,Gemona del friuli,Via Tagliamento,00736128077
Alpo,Falcolini,Ristorante il giglio,azienda,FACALL65S01N669W,Porcia,Via Bagnador,89915214653
Isolo,Naka,Aquamarina,azienda,NAKISO83O35F765T,Grado,Viale Dante Alighieri,07592100242
Polonio,Cazzola,Desideri e auguri,azienda,CAZPON26P39Y733M,Trieste,Via Ruggero Timeus,25509092090
Felisiano,Tomanan,El cassetin,azienda,TONFEO35M26L255E,Trieste,Via della Ginnastica,09825112694
Parisino,Picciolo,Punta gabbiani,azienda,PICPAO41W16Y205J,Latisana,Viale Aprilia Marittima Aprilia Marittima,88982680185
Lazzero,Ademi,Trattoria la braida,azienda,ADELAO65B11O612V,Sesto al reghena,Localita Santa Sabina,86396570887
Fasano,Zanatta,Binari sul volpe,azienda,ZAAFAN84L03K789C,Martignacco,Via Cividina,67406757975
Ermengardo,Hardy,Al gambero,azienda,HARERM71R14F899D,Trieste,Strada di Fiume,52476429096
Pelio,Ajerba,Jungle grill,azienda,AJAPEO01O36U219U,Muggia,Localita Lazzaretto,88730685786
Cavour,Verrico,Al ramaiolo,azienda,VERCAO33F31Z697Q,Trieste,Riva Nazario Sauro,30365161847
Marsino,Culube,Dalmata,azienda,CUUMAO67H31Y392G,Trieste,Via Pasquale Revoltella,46951234723
Redes,Giovannini,Osmiza kamence,azienda,GIIREE05N26A186Q,Trieste,Localita Contovello,35670554676
Ciro,Mura,Jin sushi,azienda,MUACII21T03X121I,Sacile,Via Giuseppe Garibaldi,37638158804
Forestino,Sunna,Da gerardo,azienda,SUNFOO37S06N270O,Gemona del friuli,Via Properzia,04174895688
Anterino,Sabetta,Al fogolar,azienda,SATANI99H16X882T,Pasiano di pordenone,Via Pedrina,81138593125
Dalmato,Orlanduccio,Da alessandro e margherita,azienda,ORIDAT74H12R502B,Fontanafredda,Via Prospero Amalteo,60116340039
Celso,Marconi,Ristorante velt,azienda,MARCEL58C00Z205C,Sauris,Localita Velt,07968098168
Ornaldo,Fisicaro,Osteria da cippi,azienda,FIIORL10A03R069V,Frisanco,Borgo Valdestali Valdestali,34272484447
Iacono,Isibor,Ai scalini,azienda,ISBIAO75P04S803N,Porcia,Via Cristoforo Colombo Palse,74454114573
Oddone,Masangkay,Campeggio obelisco,azienda,MAAODO30J23B056V,Trieste,Strada Nuova per Opicina,82534874412
Elviso,Walia,Hostaria giorgio strehler,azienda,WAIELO47F13A775N,Trieste,Via Giorgio Strehler,38286565753
Morosino,De luna,Hosteria de gustibus,azienda,DEAMOS20T31Q863N,Grado,Via Marina,65869477539
Mazzinio,Loi,Al golosez,azienda,LOOMAN45N16A698D,Trieste,Via Fabio Severo,82223574083
Pellegrino,Marrano,Maanja,azienda,MAAPEL18J25V287W,Sauris,Sp,23654106486
Emmo,Rrushi,Osteria la roggia del mulino,azienda,RRREMM82N35R605G,Turriaco,Via Roma,47305033292
Aminta,Mamaqi,Campiello della torre,azienda,MAAAMN66N29O853Z,Grado,Via Campiello della Torre,44894702775
Bono,Florio,Flame n co,azienda,FLOBOO62B10X796S,Pasiano di pordenone,Via Sant Antonio Cecchini,10288034908
Fulcio,Caiulo,La locanda degli animali,azienda,CAOFUU73I00D307O,San giorgio della richinvelda,Via del Popolo,80951180663
Rolando,Logeswaran,Al lido,azienda,LOAROA61I14G289F,Pravisdomini,Via Lido,10991768125
Bonello,Da conceicao,China town,azienda,DA BOL06O27D381U,Martignacco,Via Antonio Bardelli,98659346010
Appioclaudio,Marende,La di boschet,azienda,MANAPP42I05R894F,Tricesimo,Piazza Giuseppe Mazzini,22598753772
Reimondo,Bucciero,La glacere,azienda,BUUREO25P21M793K,San daniele del friuli,Via Osoppo,85322320622
Levante,Chajko,Movida lounge,azienda,CHKLEA70C02Z597Y,Sacile,Viale della Repubblica,16737820853
Ardo,Boatti,Osteria nero venere,azienda,BOOARD08M27W938T,Porcia,Via Villa Scura,88684350926
Ionio,Bosna,Farmacia dei sani,azienda,BOAIOO81M20H993E,Lignano sabbiadoro,Via Latisana,33700575366
Baldovino,Izzo,Pilacorte,azienda,IZOBAV91O33L352R,Spilimbergo,Corso Roma,23700136574
Raffaeluccio,Druga,Good,azienda,DRRRAA98H15K714T,Udine,Viale Palmanova,38137259012
Basile,Di campi,Ristorante da franco,azienda,DIPBAI48O35I601Q,Udine,Via Daniele Manin,67873006180
Finimolo,Nardelli,Peps steakhouse,azienda,NARFIL81O31Y028E,Trieste,Via del Teatro,86556702784
Artiero,Pischetola,Osteria miami,azienda,PIAART08Y10B775Y,Buja,Via San Floreano,05606597802
Frazino,Montrone,Flamen co,azienda,MONFRR94S34R916C,San daniele del friuli,Via Astemio,36371728248
Mughetto,Corso,Osteria villanova,azienda,COSMUG20A28G394M,San daniele del friuli,Via Nazionale Villanova,41551586188
Germando,Calcagnile,La cantine da gigi e cristi,azienda,CAGGER20D20T170U,Precenicco,Via Lignano,57502548935
Aminto,Quattrocchi,Da licinio,azienda,QUCAMT69B19H718C,San vito al tagliamento,Via Piave,96655752891
Guidino,Pomes,Il biergarten,azienda,POOGUO48S09O995X,Ronchis,Via della Levata,06243561409
Siegfrid,Ivancevich,Alla transalpina,azienda,IVVSII62U37T646A,Gorizia,Via Giuseppe Caprin,02075974981
Davinio,Lattarulo,Sa de mar,azienda,LATDAI67V32S360M,Trieste,Molo Fratelli Bandiera,73580106558
Giammarco,Cadura,Al laghetto,azienda,CARGIR91S14C174A,Pordenone,Viale Aquileia,79037140851
Magdalo,Martano,Da eligio,azienda,MATMAA43M27P142Z,Pasiano di pordenone,Via Giuseppe Garibaldi Cecchini,88702855032
Brunellesco,Sabur,Alla fattoria,azienda,SAABRU85I32M098I,Pordenone,Via Nuova di Corva Vallenoncello,43065732236
Elverino,Dardha,Il gardilin,azienda,DAAELL28N18U634P,Carlino,Piazza San Rocco,56865854763
Ezzelino,Shehu,Al vecchio keil,azienda,SHEEZL26H14C271D,Malborghetto valbruna,Via Alpi Giulie Valbruna,51449815463
Corinzio,Dimitri,Da nando,azienda,DIICOZ54A04F295T,Povoletto,Via del Ponte Bellazoia,72771181704
Michele,Artini,Al benzachi,azienda,ARIMIL86E39G784J,Udine,Via Cormor Alto,33581834635
Risorgi,Dollani,La bottega del borgo,azienda,DOORII30P03D364K,Udine,Via Grazzano,48891293387
Diamante,Fonto,Pane vino e san daniele,azienda,FOODIT40U38Z595Q,Udine,Via Nicolo Lionello,92640378415
Ivardo,Carelli,Osteria in contrada,azienda,CAAIVV04W04I857P,Grado,Calle Corbatto,65703944531
Guicciardo,Mezuraj,Allantico nonzolo,azienda,MEJGUA09H33P672R,Trieste,Via dell Istria,16793784226
Libero,Bizzarro,Al lago mangilli,azienda,BIOLIR71Q08U966H,Fontanafredda,Via Pieve,28323186476
Elino,Doria,Fogo,azienda,D OELN41D38M143I,Pordenone,Via Giuseppe Mazzini,04198806091
Evenzo,Vicentelli,La carrozza,azienda,VIIEVV10S10O535U,Monfalcone,Via dell Arena,78206336142
Rio,Hammad,Ai pioppi,azienda,HAMRIO65C34E266O,Majano,Via Tiveriacco,75238873475
Isauro,Ramundo,Pin up,azienda,RAAISU03R24H924E,Pasian di prato,Via Colloredo,39836421090
Alberto,Spedicati,Il ristorantino,azienda,SPPALO66W28C925X,Tarvisio,Via Valcanale Camporosso in Valcanale,61942717760
Laureano,Vullo,Al bivio,azienda,VULLAR94S27R396P,Trieste,Salita di Zugnano,00143507914
Cirano,Craca,Wiener haus,azienda,CRACIA34J34U019N,Villesse,Localita Maranuz,54069533335
Fiorantonio,Patruno,Frasca da esterina,azienda,PATFIO63R24J950L,Torreano,Via dei Laghi,74999129380
Ordes,Angiola,Al giro di boa,azienda,ANNORE63S23G106E,Cividale del friuli,Via Valli del Nastione,10406944663
Aulo,Monteforte,Ostaria de filomena,azienda,MONAUL29C09S323P,Grado,Via Gradenigo,12351725938
Obaldo,Alba,Dal barbasucon,azienda,ALAOBB77P27E446W,Pordenone,Piazzale Duca d Aosta,28100888744
Clotildo,Velardi,Lapprodo,azienda,VEECLD61C37T485A,Grado,Via Monfalcone,73204100274
Merigo,Gratis,Al civico 2,azienda,GRSMEI84R29J743B,Udine,Viale della Vittoria,92288645185
Ovaldes,Leone de castris,Alle comari,azienda,LE OVD10E01G190I,Monfalcone,Via dell Agraria,99478030111
Gagliardo,Passione berndt,Osteria della ribolla,azienda,PABGAR99M33I953L,Corno di rosazzo,Via Forum Julii,36708513958
Enea,Coscia,Corner cocktail & restaurant,azienda,COOENN74F26R903L,Pordenone,Via Brusafiera,28972088272
Quartiero,Cazzatello,Il carantan brace e cultura,azienda,CAAQUE20G21Y713N,San giorgio della richinvelda,Via del Sole Domanins,46335277102
Alteo,Levanto,Osteria agli stemmi,azienda,LEOALO79Q29K930I,Brugnera,Via Vittorio Veneto,72730081620
Frumenzio,Liegi,Frittolino gardenia,azienda,LIEFRM98H08C701I,Grado,Campo Porta Nuova,44712344881
Romandino,Mullarai,Caffe buffet,azienda,MUIROA85I09O336I,Udine,Via Cussignacco,35141662207
Rovido,Tarantino,Osteria tarvisio,azienda,TARROV51C37L085B,Tarvisio,Via Vittorio Veneto,41297409342
Orfelio,De donatis,Fifty,azienda,DESORF45P07J640V,Grado,Riva San Vito,79529021849
Foresto,Carelli,Al santo bevitore,azienda,CAEFOR90M35W047D,Fontanafredda,Viale Michelangelo Grigoletti,25070988389
Ranieri,Lotito,La vechia padella,azienda,LOORAI22T04W315Q,Cordovado,Via Madonna di Campagnia,33987152258
Eneo,Brattelli,Casa rossa bistrot,azienda,BRTENO86Z02D195J,Pozzuolo del friuli,Via Tomba Antica Cargnacco,21333808832
Lippo,Fisicaro,Boi gordo,azienda,FICLII90U16V059T,Udine,Viale xiii Marzo,77334843484
Dionino,Carano,Pozzodipinto,azienda,CANDII96T29A747I,Valvasone arzene,Via Pozzodipinto Pozzo Dipinto,01094452467
Nani,Cerasuolo,Da sara e virna,azienda,CESNAN43D34W336P,Resiutta,Ss,24204028258
Nicco,Diao,Buffet clai,azienda,DIANIC38R38H178X,Trieste,Via Ugo Foscolo,18551355453
Fontino,Rima,Al parco,azienda,RIMFON75E18G788T,Gradisca disonzo,Via Giosue Carducci,22500577190
Euro,Sansone,Alle betulle,azienda,SANEUU01Y29X468V,Terzo daquileia,Via Ermentaressa,92338477128
Cristo,Llanes,Campiello della vela,azienda,LLNCRR57Q16Y438L,Grado,Via Antonio Pigafetta,26368365988
Bonaldo,Muntean,Al kolovrat,azienda,MUUBOO51V34E205E,Drenchia,Frazione Clabuzzaro,03434720014
Jago,Genesio,Al poligono,azienda,GEEJAO88Y35Q399G,Sequals,Via Dante Alighieri Lestans,66547768533
Sansone,De lazzari,Alle grazie,azienda,DEASAN52T07I252M,Udine,Piazza i Maggio,02485009853
Ofemio,Menzio,Hostaria soffione,azienda,MENOFF20D24U133K,Remanzacco,Via Luigi Miani Cerneglons,04743794709
Amando,Sunna,Trattoria ai due olmi,azienda,SUNAMA37A01O730G,Romans disonzo,Via Nazario Sauro,35205147347
Otelmo,Ullah,Al bacan,azienda,ULAOTL23Z30Y301O,Lignano sabbiadoro,Via Udine,90483747831
Guizzardo,Degli atti,Il cantiniere,azienda,DETGUO12F18U519M,Gorizia,Via Vincenzo Bellini,78794160233
Alberigo,Litta,Langolo dei poeti,azienda,LIIALG59A28S047L,Udine,Via Giosue Carducci,07039173024
Adalberto,Magrini,In piaseta,azienda,MARADO31X14K244B,Grado,Piazza xvi Maggio,40636800480
Castrenzio,Dhimo,Gioia bar di gava martina,azienda,DHICAZ76G35R465G,Udine,Via Mantova A,88971329446
Diotiaiuti,Papaleo,Ristorante pizzeria al paradiso di acampora giuseppe,azienda,PALDIT27K34B275R,Codroipo,Via Ponte Delizia Ponte Tagliamento,47210648154
Mauretto,Salvini,La blave food bar pizzeria,azienda,SAIMAT61C25Z483U,Mortegliano,Via Udine,49005355436
Ireneo,Camilli,Speck stube,azienda,CALIRO27T14Z716E,Sauris,Localita Sauris di Sopra,33531600734
Olgo,Mohsen abdel latif abdel wahed,Facchini francesca,azienda,MOHOLO17K29L667I,Pordenone,Via Molinari,49480023039
Apollinare,Cozza,Pescheria gastronomia madonna di rosa di benatelli marco e alberto snc,azienda,COAAPP30G34G097L,San vito al tagliamento,Viale Madonna di Rosa,50983530227
Battista,Chiriac,Raboso snc di bidinat stefano e gonella barbara,azienda,CHCBAI96G17N113I,Chions,Via Villafranca,46710687179
Gheraldo,Puglia,Cristofoli,azienda,PUAGHD84D27A065S,,,02753787967
Olivero,Moorthy,Hotel vajont,azienda,MOTOLL86B24X883P,Vajont,Piazza Monte Toc,44579694541
Rosarino,Bodini,Delfino blu,azienda,BONROA73R38C142R,Pagnacco,Via dei Giardini,97954590330
Alighiero,Bejan,Mem srl,azienda,BENALE71I34F267X,Campoformido,Viale delle Mimose,23134832548
Ilvio,Manfreda,Belaliptsava viktoryia,azienda,MANILV66J26O396E,Valvasone arzene,Largo Isonzo Valvasone,35838594452
Riginaldo,Candita,Draw srl,azienda,CAARII45J30R710Y,Trieste,Via Economo Giovanni e Demetrio,35742357178
Goliardo,Statilani,Ristorantino boh di skomina massimo,azienda,STIGOO16E13G044I,Sacile,Viale Repubblica,63846186144
Ornelio,Giacco,Osmiza budin,azienda,GIOORI31S36C494N,Sgonico,Localit Sales Sales,43227177001
Orleano,Lementini,Osmica matej kocman,azienda,LEIORL90O39K735K,Sgonico,Localit Sgonico,04261561034
Gregorio,Cazacu,Azienda agricola sioni paolo,azienda,CAAGRE94U15W673X,Buttrio,Via Garzolina,97420927044
Gianpiero,Golizia,Ristorante abbazia,azienda,GOOGII83Y15V352R,Udine,Via Daniele Manin,58099569304
Reparato,Boudarja,Ristorante pizzeria la scogliera pordenone,azienda,BOJREA08R10N505C,Zoppola,Via Pordenone Poincicco,82453577465
Gigio,Dantico,La boschetta,azienda,D CGII89J20S247Z,,,10753976422
